id,prompt_group,fold
2155844751,1eaecd2a8b6ae5774141,2
2155871246,0832c53ccafdb91fbe24,7
2155878726,19afad99eed833fe651a,4
2155899997,c92ea67405221a1ffba5,5
2155957500,51c64d98804fd8197833,1
2155961175,b48751723c4afcfc8c0a,1
2156136369,45ef1f00c374ac41c432,4
2156219583,496b9f85442e12310e8e,0
2156307108,621630e11253fd320720,0
2156308291,a288290318193ceb4c9c,3
2156365390,f4af0f48baf803956882,9
2156388087,78afa463f91087c6dce8,6
2156409373,b09f7c0b4e0d2b5328d0,7
2156451291,51ce5d351f3002125407,0
2156681417,c98b0795aed4fb75002e,3
2156687860,c7a0f7154e64cd96c617,8
2156837826,77166c957be5e76e50cb,6
2156843614,4838897ad61aeef21824,9
2156877891,2824d3b7bdab0bad3c5b,1
2156965672,481d23cbcf82154d8d91,5
2157080652,df2729e2c2c466731310,7
2157214270,cb699c4a27884b113309,3
2157221841,b9fb692b423e631f63fb,5
2157233554,e34d75ab5bdf9953790b,9
2157284975,d2cc6586fdcf2c4dcc6f,5
2157450175,5fd72b40ae37a1beeb4d,6
2157503439,70c22c2e7803faadad79,0
2157535047,cec55d530f4ca286145d,3
2157566122,b6394959c19308d9af01,5
2157593437,33d2f554140659205bc9,0
2157606505,bd49b5d0bec27a9cb4a3,1
2157635699,1830cb7441461d38854e,6
2157716522,82c5d53c53112a3c4114,8
2157767944,c93d9e2484cff33054dd,7
2157826796,e569bba7dd6b0830879c,5
2158031191,70235e001eaeef3afee7,8
2158038064,785e60c0934c35eb3bdb,0
2158085563,5dd94e8be32be610c13f,7
2158117726,fc8bba90ab1ac40e5b96,3
2158153102,e127eedddbce8a6510d5,8
2158336121,87be9858c1a5fe4cb027,6
2158389962,efd88e5f63deab5ba44c,6
2158426505,b7a733cb1675799edbc4,1
2158432955,76ad48800a6aa2f70aba,7
2158495825,71f91cdd8870ecbd7299,9
2158503516,58c142414f7c2b53b6f3,6
2158622160,403ef284e737efbab4c6,6
2158693353,47dc8e1ca78ef547c7c9,8
2158716252,608c6ad0bedeae894969,1
2159119873,b00191990a7e2e413063,5
2159162840,493c4da1e0d059a42f1a,0
2159241110,fdbb2c4d40a1856560be,0
2159293113,8b753ec82ecf86c38358,5
2159324224,41d8ebc916e1baa0d5ac,8
2159340579,9c3a053b4c8f0b2483a9,7
2159340832,8678018cc2c96af60ded,0
2159408200,fe6f9e84b9bb2ea1068e,5
2159434272,5b568066a02a387545c7,2
2159499256,7a2a3cb9d60429853c24,2
2159501549,f12d44e53a87d76b8d75,7
2159535415,8f25c047f6c944878646,9
2159586922,def36dfa955d88d520ba,0
2159846119,0e7f4934ba12098bf4bb,9
2159854472,d83bbf0ba91492d2464e,9
2159879802,5d651a0e06cd963f6d78,8
2159885611,bece3daf3ec81df9637f,8
2159895067,a80421e621f8cab42f00,7
2159947893,0aa53f673ee41d5c3791,1
2159966557,4fd115a6da08f9d392b1,6
2160116337,7570f5c6595531a291a1,0
2160299574,3a44a8cce1005a3eb235,3
2160308270,68b69281e140508abb8d,2
2160488025,6b9e1a3446c81d2b7fcc,3
2160516108,a49c0948cdf2925fafb7,5
2160528910,7abc53e75ed90797d78f,4
2160631588,b1994849becbac0a9c2d,8
2160695858,09e0d6cf0c6386c724fc,9
2160717561,d332b5b3eda7fc2d9b29,9
2160766017,49b2881d1595c5379616,7
2160874389,3c386333239d408c7df7,1
2160904083,4a3b17efa133587266d7,6
2160928721,0da13d7f4b90b6d3da80,0
2160960469,2bc48475fb240fee703a,0
2161076705,95df92dfc82b72057511,9
2161170109,0a2bc920059da0c92eb1,8
2161175530,339f01e8a9663aa94037,5
2161247027,24511405365cbf40fd71,1
2161315000,dc238f8e56993c3e40e3,5
2161381046,34b2c4315f9e684d5eb5,5
2161407935,4046085a9a78dd6aec4c,0
2161459010,413117bbb54dfc60e79c,9
2161463558,ef5865f984835847ca55,3
2161517486,3b4841a54736b9e6ceef,0
2161623416,dc1695cb5be938e6669b,4
2161693751,db386a3ae44f289982a2,8
2161695712,4bde3417319a5c43d863,6
2161924610,1149d058823275575cd6,0
2161975912,2a7a7f4c87fd1406e731,3
2162025850,587d3ea240467ca0ef9b,1
2162154196,361660f7b51fb68ec854,7
2162251511,0df606175a13a2514ff7,7
2162283300,8186d16c241e7e5c448e,7
2162379049,edbd08f5226740a946ea,7
2162400059,e09ab8d2867d7d93974a,3
2162601337,c3ce69de783e96fa6831,5
2162603884,4282056980eafcdd5a6e,9
2162665300,7e754348d0a0c4e2ab1d,6
2162672333,e56047ee21a30d897da1,7
2162774322,18a45f36e13432833e9b,8
2162804805,c4d78f9268423855681a,0
2162812821,f019e179ed9e71882c16,2
2162880445,f6d7341ea3b8d5d9e8c8,9
2162895052,62f20d498c88e4da8b71,5
2162996268,082f1d14e302c1cc5cdc,2
2162998539,8f821549ba7da1e5248d,5
2163041061,23bc45fa1035b21222be,6
2163153718,0459dab9c74a4d2f8470,2
2163166127,fdebe8379e81617cc84c,6
2163176555,ef643e8ff8c6758e6a32,5
2163323544,678d14f16c2f92cc0228,7
2163342916,be9b9af8f034b01d013b,4
2163344257,69573d3e56cb6069f83c,5
2163357863,190b7a64d8f4b86b2a13,4
2163460956,44d984fa8ed4cc95c2de,3
2163535296,cb6c3a5d6ebab1304d42,0
2163591484,9b72f38ef95b737b2596,2
2163749883,1516b9787a46675b168c,5
2163806104,ef810a8df022648bf7b4,9
2163908780,9a5762b9a5762c72ff30,9
2163908997,54a46585b6ee734623d1,3
2163916970,a962d2228ccdd6b903eb,5
2163979962,6858f0a55fe748572a36,6
2164068360,0ad3c77a08f819fef345,3
2164093548,4fed576ec078396688f2,7
2164161501,5b0c7e9fbbddf94be3f9,7
2164355973,91d7fdbfd0959a898235,7
2164357741,aa09432f874c9f935401,8
2164375917,69fc86618c94685b095f,3
2164380389,2c932724d3fda16f059a,5
2164430915,fe9d29b7a764d331c34e,1
2164537744,5cd35ddd7a50ab764437,3
2164610527,d76a15c538c3865b3268,6
2164690706,bdcb76da4cc464d5535f,6
2164699714,de7e722f78ece9df73aa,3
2164717971,f49e4360643f88f1892a,6
2164785122,3b5fd04f5ec098ac0705,9
2164827201,84726701a5e7484acb27,4
2164849513,a6fde436cd67bc0a8440,7
2164882716,2972e5938102a4193142,5
2164959755,142090803188e24bb7b8,8
2165024347,fcbb062bb9d698073681,3
2165198101,76248cc4e2aab04ca3ab,1
2165357967,178cc99fdea5812758cf,5
2165385415,95f8b19fc2b23c944753,8
2165407543,c0e5b13195feeaa83117,5
2165477019,ecb5c395b240ce4e4efb,9
2165491159,39fd4a28144a7832d932,2
2165497668,046d4d35cfb526140b0e,8
2165585827,8c5edf50e996da5e370d,6
2165784109,d453b955e73948baaa1b,9
2165816164,5f0991b74a160b532433,6
2165821613,7e9a57eadc686decf500,8
2165971447,2a0077d9d440982f1c8a,3
2165975710,40838a8ab8539d7f88e1,9
2165982346,98bbc934c090190d4118,7
2166172517,ffab46acaed1d66b26af,6
2166196320,e6aa36a0ac7a6950963d,5
2166200693,bc7c740b8414acc0ac7c,1
2166201438,bab2759ecd02ff1d8ac6,9
2166216572,0d71dcfed3af1795dd53,4
2166403218,6bd1384d3c1f33c94007,8
2166432783,0d66a90a2d1a69b52593,0
2166547924,742916ca01945581270f,8
2166592565,f1bfa6afc80a90ed561a,7
2166643978,7888a4a284d1f999d3ea,6
2166756527,c819d07b9ad86c81d064,4
2166864172,a27b6f9b9a4a5138ed2a,7
2166922771,87adf9ee6feeb6ce51f6,5
2167113703,65b399bebbd668073233,8
2167186281,a4a72c0e883000c0583f,4
2168193462,d87ddef9f1491861eb55,8
2168318172,2c6df43566b2b2c4d1a5,0
2168358285,d7001fee3a21d4bac0b4,7
2168402547,de8ee82e031e2dcf33c4,0
2168425366,c767782f15a386d7d4da,8
2168635886,306f76b4dc8c0bfcdd3d,4
2168661611,ba8e3ccaf6fb98f6aba6,1
2168721774,50969f3e8346021c80c2,5
2168738829,80c8279a7786e9273c93,6
2168751761,9361698475fee69dc29b,8
2168860861,a8e98423006c7ab7e1e3,8
2168990125,76a9b1ffc45bc6077b82,1
2168990417,4aedc69da7a3bf663c55,4
2169133450,5d9a3b9b527c70a1e946,4
2169186049,e5775ab45ff528377b32,6
2169333266,a056a0386c5bd61a3253,5
2169375585,296f62fe676e71c47d8c,5
2169500078,f247b675777cfb1e660d,8
2169507256,8b4f3e9d48bb89bf3a38,5
2169592732,00e72fdecc34cf52c9db,2
2169750889,3d7fe3b3ce14d7adbf16,3
2169806876,979dcdb14d25ad657e6f,4
2169827235,7c4f6d8481c579c58e5a,8
2169887525,782e0385358ba358df91,6
2169947468,f7e75df868a7c86d3a87,6
2170079397,baa68101ab7cd03d0fa6,1
2170113336,4d88e886b9ef209c3d7e,3
2170160708,5104150cb6610734d3bb,6
2170166973,e19c9226d7752f634550,4
2170239570,a8f32410f1ac3468571c,2
2170245455,7e7f24b87789e13b5178,1
2170294676,51f782ff83ab89fa43b2,0
2170314577,b1dec378f14c49569a1f,5
2170389631,80aef0ab334dbb4b39dc,0
2170454177,e9a5d5a90d3ecfac5f78,9
2170486162,9c7f1d6db486656add7e,7
2170615283,931f4a3bceb5e050d12f,0
2170641224,fb869c55c231663ad249,3
2170696988,0b3651f5c8374b84ed52,5
2170746728,0c7446505268361594c7,0
2170783721,12a97aad38936c075da8,8
2170902937,bb91af121e71a2103671,8
2171060057,3736be49bee9fc9c377e,6
2171191618,2156c0610fc02faf4c6c,5
2171219862,921330f2b294df48475b,1
2171261600,dc5a4938d201b706b6cf,6
2171261721,3be85851ba590316d5e1,7
2171329028,0a2ea74c30fc5170ad95,3
2171329887,d057ee32f8647c9c7020,1
2171376264,72935974eeaed2dc41a3,0
2171569810,79f74664a002dd045bcf,0
2171599386,f44bc3cf1b034d497a74,7
2171620304,be714d175cb1ee7f94cd,7
2171644915,ed7b9d0ee39450c4baf1,1
2171667314,456ad179c45d0289d5bc,3
2171787235,468c98bfa9c7fd376bbd,9
2171862285,5e18fe4f1a3a034e4fae,2
2171877666,361b60792da79320bca3,3
2171897251,c73d60e0f740d4497c7e,8
2171910702,e0b28becad4d1c979e70,9
2172066281,336ebd1e0b60cb0ea173,4
2172071330,91e3b5e84c97fba6c2bb,6
2172128016,ceeec83a5bfed2bec12d,0
2172163384,b38685f442a69a20bda7,3
2172228664,3fad12efbf65378e5c77,4
2172263421,f1ad2c5ff619de5580c3,0
2172292962,68dc38b162172f9b8149,4
2172369102,b1333f709d009bf8feb6,9
2172500554,b55d8303959fc0c734ea,8
2172555072,3e2961fc22b7919b07e2,4
2172704447,1db29d04ffd5a5a57611,4
2172719547,453d48609735e11a2909,8
2172738200,ce5b7464684881b7fbb9,6
2172770528,4a6dbc21d642a13c7db6,5
2172790272,e8ec17a658d4c908e119,1
2172838407,aa2717fc1e7868cdea64,6
2172878842,b4a15486e6788682234e,6
2172902073,90c2f60fc24059492c96,0
2172944134,80a95e8ec5cb314712bd,9
2172965443,cd80963ebd15e9d4826f,3
2173044583,d589f3dbdd20b9d04f81,8
2173195440,90fe4e7fd40017897814,2
2173195771,8928c05c2c0ce081d47b,2
2173267310,ec249964d212feb82102,0
2173296119,5dcc287fe483da28007f,1
2173298038,2a09b13aa46d99d67146,8
2173325674,c14234062f220e748d8a,3
2173363530,1c7cddcbaa039a140d6a,5
2173454474,5287a2dc16874a6c869d,6
2173573785,a209550a24fef7b39e26,0
2173611788,9083a3e33ef69c7faee8,9
2173751291,fa9fc3f72dc348c294e3,8
2173824284,556d15779ec1a1db79ce,0
2173970103,c830cdb40dd76d1b11fd,8
2173982661,e144032f9bf2b2905867,7
2174004251,6847b4b100723cb2c9fd,9
2174145825,56309f189adc5f5632ec,6
2174236099,8e036bb5a9f23f2ccc5c,0
2174248878,d3d31b80377260be425e,1
2174334713,9072758a89db5bfccfca,6
2174381783,da5b5bd82327ca65e08e,9
2174594364,3557269ca0f0a61867a7,0
2174609570,8460db742e73d2bb0d17,5
2174621136,d4989fc9c7a790b1f007,5
2174649068,03cc14548728fb34fb1a,0
2174769474,fe1cf5adb4d2fb76f30a,5
2174802176,358f8c28c36f8c891345,8
2174944994,ba19795c82ad99f1cce8,7
2174963054,af95c038b0ade36ec642,3
2175065349,c183711e96e1949a6e36,7
2175068611,1614a575054647796a88,9
2175071321,c14d409e9dea3b0480cd,7
2175375181,5a76fad312ff4cbc10b1,9
2175375762,0472fa8630e6e2398e6c,8
2175379345,2a9aa482240d3c1f69d2,6
2175417858,eee4f709baca1cc0e407,8
2175624820,3714e8719f82fe634b96,3
2175687889,6441274f31e0ded89957,2
2175708246,a6d7a45979afa4519e9c,9
2175829973,42eaba4d9216de00f9fc,6
2175919858,8e766526da59dc58e663,6
2176331414,feb2a6aefaa05c85409f,7
2176380779,71463b654d915d63894c,2
2176478418,5604d59e490abc286773,9
2176484059,5687242ddd34ac874b7a,4
2176635578,7446a584280beb90d45c,9
2176691525,099388333d48f180c750,7
2176803027,23f0227c1e33bab01baf,7
2176979253,accb88c792ddd38ad8cb,4
2177009615,7de41eec62aa937cb329,0
2177049587,d3a7eb4525b70004658c,7
2177147797,05986a9d3ad10d6782ab,1
2177305358,87e576708a3137dd892f,9
2177317908,92de6526e7769549a5f0,1
2177329052,49e08c8ff887088dd89a,7
2177336130,022fd618feb64c33da9f,6
2177529891,59691ba3f6a49773d330,2
2177565174,276a9c48e0545f6cb15d,1
2177627509,c5657b76ab018077bc8a,0
2177762036,51f1ff407133b02f9738,4
2177809918,4f7d4c5d4be3937ba015,2
2177904798,a85aca23d18c7704f776,5
2177958006,8a55999221a8acdc5326,8
2178038967,7b5bfba77658860e5600,6
2178096637,4cf7c6e2395aa5791cad,1
2178188006,2abe78c677d7882ff790,5
2178282093,b89f16c73dd7f7cee318,8
2178377545,a3d4e7e1b9a18c60bf2e,3
2178391630,0405836326debc983769,3
2178431864,1be934fc00fee37020d0,9
2178472791,e0089f0e0cdc2255d94d,6
2178485799,b3b5e3dc9ed891e833a0,9
2178547922,0b6ac00e0ccba8f96042,8
2178565224,aaa3a02f99ade11e078a,6
2178647217,15e9f0405b226c012698,1
2178850286,cbfb5ed8a2a8c91fda63,9
2178881026,1dc99107f78cd22959fb,3
2179033534,31a85738732001135b4e,9
2179379706,2cd0cf698e7125d7155c,8
2179680919,498a74218635cb474bdf,6
2179754789,dc4a56e8dd299e68bcc0,0
2179811767,7ff8cbc6aaf06e3de86c,5
2179924052,80d976395325a898d975,3
2180031822,aec972a9d8a53d233f4d,9
2180102617,87666f97d6f37ce0d9cd,1
2180117805,387babd0aa5247345661,4
2180185806,483b80bf4c044b09a7ff,3
2180560058,6f09ad731703d75e1b5e,1
2180641649,f0fe45e46c721ff33dba,3
2180717510,19f2dd08b8bf28eb5aa5,9
2180733179,682a56f52ce8044d642b,9
2180771375,a6f149e271956e2c63bd,3
2180797699,40a5016effc5fda69271,5
2180798398,eae7cf662f88550d9d34,3
2180906939,1acf18fa84ccd100ac8a,3
2181153268,b572e5884e2c14ca7392,1
2181226740,7c727b1e874c6ae32af7,8
2181537911,c41099e3c65e2eb8ca6b,9
2181703986,717cc7828b4f5a2e7ffe,1
2182018901,b91b1d8fb877d8d7a814,4
2182051823,2d79e6a666585a1ea13c,0
2182078263,0830f01d034016e87363,3
2182110236,0717b1bae0e21916e717,7
2182429336,0f84e380eb511534151c,3
2182695655,ad9da921c9afe241f019,7
2182859551,670091cba88a8293f282,9
2182931207,2cd0cf698e7125d7155c,8
2183045733,7fd185b07b3a2db7603c,2
2183088011,a9d6540fde9ae0bcf0e9,6
2183093953,4bda95bee8c84bec6b46,9
2183163369,e5dba2e7318e0875d87c,7
2183207579,22b57ae7248e88253939,7
2183263550,19e15de9ee34f00bbbfd,6
2183293682,ba8e156835009f645dba,2
2183393142,66d7decf4b7710a48732,1
2183561763,0b76c38b8ed0ff596cd1,9
2183694947,86efe9ac880c7c6368f5,3
2183789162,1ad748b5af0c8d1d2400,0
2183882204,bb6a08887894f99ba072,7
2183909195,c0f99d1f8f742e620893,2
2183939796,1a544e435590a107b6a9,4
2183979331,68e474d04b73ac31e65d,6
2184125898,1883687b71d0c13b4678,9
2184210619,6d04cc3ee1aa2f4a3611,7
2184320146,0eabf4578f6bd2d88c68,3
2184345520,9617fdde5b441ca978b7,8
2184347961,77826d54b65563646fa9,4
2184366631,08fc38858be4a298890f,5
2184380217,92c327a28a5b459b6f3b,7
2184743439,0666e10eab241cbf53d0,4
2184745970,7423845ebeff1ca08976,2
2185127442,d9e5109f30baf55e3632,0
2185144991,90b70002a533bfb444a9,5
2185273774,a690fd8301c2546ee405,3
2185367668,4977b47cdf70eeeaa680,3
2185391380,c5a55387750b9ffef7ca,3
2185436275,9351c9a42e0aa3b85d7e,6
2185446042,738e1d781c784356e8c2,8
2185521419,b86383f0214c6f82c3fc,0
2185542123,5995d8510cc352eaba1c,4
2185556683,721408c0b81a9f086d2a,1
2185584067,dc55b14bb9c7caac485a,8
2185612369,ccd3d10259091dee6e90,7
2185613926,f091e30b709556335caa,2
2185617229,3a04e3001efe2066238e,4
2185645645,6ae7e1712b28943feadc,4
2185754749,a3abdb68c7f7ac6eb81b,0
2185882038,ef6ceb67ec6c9b4e8f60,2
2185930555,00ac54dc30618c31ba33,6
2185957077,0bd4e431496cb5f119df,9
2185994394,7091a8f87a3f2f08f0ae,7
2186022089,07971768caabde3d051a,1
2186051717,ff7949a91eb18de1636a,7
2186053015,bd8c74a18b49c97d3a72,3
2186149237,ec9ab4c64f8aa4937354,2
2186178825,2d8e1620b875ac09326c,2
2186241395,247e9e425a4213f4dcee,2
2186348317,8a4230827603a55ab4fa,8
2186357684,33e690a9d30ea6c7f33d,9
2186367491,2d14c16bd154ccb8a558,8
2186373518,dc6bb740e474854693f7,5
2186655982,2f92e0fe9b69b4131e1e,1
2186742618,1430ae43d571df27e3db,1
2186999136,3504fd1b628a455c690a,6
2187070049,deed2e1814e6a0f01f3b,0
2187077852,3e72e0f5a653900e3329,2
2187153423,8c05dcf244852e4c2c78,9
2187207198,ebc1d5ad136982f5f800,0
2187715006,f813fae1ccc73fcca8f8,2
2187725144,74715006d78bf8471638,6
2187805196,5e012cdc4bc3a207d89d,3
2187830312,6edffb8b49edf8bacd53,0
2187924745,9e7c7bca33c4df743c46,6
2187991696,45ecf44c4ca08169fe2c,0
2187997322,bdebe5794072dec21a00,1
2188196241,82ab309dee4294242161,2
2188288295,efc3b529756f4c092570,4
2188341121,dccd173a791967f74d55,1
2188391094,591f03d32fa01dc4b73d,1
2188450245,6f33fc3b76b70089d203,5
2188456564,47fe7efe0e85001ff7ba,9
2188498828,ea43c6797c44db170255,3
2188523078,e7fc8e1172dae664db79,7
2188600284,4313b43c7b22e021ee8d,4
2188657162,5677369b5f6f7f29fb72,5
2188865881,e6e5291f66de96ad27e2,6
2188977283,8e3b85bfca9b7fec4109,2
2189001864,779b94224ba55feb2c43,6
2189022218,3344815b0560cb9d3535,6
2189062100,9be0e519277c5978079a,5
2189334842,600a27d2d82bb598f453,3
2189341401,3f958d0d4988cafdfe50,0
2189417247,e52eae0e7b9099791ae7,9
2189646397,5f470b7d7a30546df286,0
2189729860,a6cab2a1030f23c9b3f7,2
2189914806,4b41f0b75d640cbfbea6,1
2190064907,ce264edc2fe39b62555f,7
2190111601,74496ed1788fb411a94a,5
2190135987,0d160527c6e046afb682,0
2190275100,559d39344b9586538e6e,1
2190532097,709ec10fb3d6ceb1286b,5
2190560745,67a087b26730965f32fd,0
2190574566,0a3d2b665944d26b8819,3
2190859848,7e8cdc982a47b3ba009f,7
2191131719,bfe4a5b94c7dcaada938,8
2191309093,44087843cf321b0e4fa3,9
2191310225,bf625b9c54d622baae18,9
2191399937,81254ca9662a913b3ba8,7
2191429188,d198057c366971211ec8,6
2191491585,6baa36d4f54073f9a67c,4
2191744280,a245b0fe9e08ce86fd1d,0
2191799512,c353285e092c92bb6bec,2
2191843102,3df05db4089a45ece41f,6
2191863663,4df97c9ec5a6b2e80f36,5
2191889487,676db279615b09046be3,1
2191894314,3390cad0c66ceaca1db8,3
2191957212,654cef484712a044d5a6,1
2191963668,4e717ebf75af6ffde01d,2
2192049636,feb6431b133224fdc162,2
2192105566,ef0b79c1734a3695958c,4
2192121083,1ac96c1b7f08a70831e5,4
2192227475,36998971407c3c5c518e,7
2192338861,db129c7732e048738556,5
2192401569,75d77434b42766ddbb30,0
2192429667,ee90539c5713339c7892,5
2192437301,63311b9936823aae1e59,5
2192444288,5674179381d8bf075fdd,9
2192582646,cc59536ebf2d027f04c0,6
2192616073,72624aae44c76e07a30e,9
2192631617,1cb5e422245dcecc6129,2
2192632553,7fe9340d9c6a4610e6c2,5
2192692316,0d0bf3c291c476156e8a,9
2192771625,e51724ebacc2a87a09cd,2
2192846253,647e0a521b45735bfb79,2
2192854784,dc18127bd20e575c5ce9,0
2192934766,042962d12badc162d90e,9
2192976212,10ae348d107639bbe74e,6
2193134213,50432e52993105ad366e,3
2193144763,b91ec73d0cc39f424590,2
2193186555,68640f5c980d3baa8d22,0
2193280468,f05438556c9f83f11e97,0
2193362867,f1fa0504d99bfc2ab661,0
2193382748,f79e0745ce3937842b7a,6
2193399412,272298a4de57afde8874,4
2193406008,f8b12cfc1012e4a6f166,1
2193467687,c620c8dfa40a88966889,7
2193660798,f2e134b03642e4b52a50,2
2193723982,e015f4946222fb81d291,2
2193769046,892a7cb13e2b586bf161,8
2193970423,e3aa86663e03ba2f7ad3,7
2194036535,50bb01d925eb93edaba3,0
2194042827,7e430545319dd489f360,0
2194231094,ed8805327640f3d12b73,2
2194273168,b2b4359d336284572e50,9
2194495056,d5a5625739e23a25064a,6
2194619559,b6459da1b01cdd6b08a7,3
2194629296,bf677a54a0ed3bc549d2,3
2194633758,f344a2b5134acca52812,8
2194640280,960584a4028371d0ee90,0
2194703050,771f16d32b2eef1b5873,1
2194989287,2125570506db33b96741,9
2195058478,0bcaa7ee4c20bbdec6ad,0
2195132191,97e0176cf643efb74316,6
2195183194,fcef0fb4d84b2194bf9a,5
2195276940,bfbba1214d6a42c84a84,7
2195309341,ab381df38ace6ef53b56,0
2195473449,b2974fa31d5eb9757249,1
2195506796,00d407c02c7d9be626df,5
2195549176,3ee3fd7b9a148a91ff80,9
2195641240,522ebdb1176f107d3068,5
2195753246,fb83997e4b46006f79cf,4
2195874730,5ec504a3b740ea328a89,8
2195908317,c1a045fedda9d59cb6db,3
2196063022,edff6d91fe6240f9961b,1
2196383815,ccd2db145ffd6042c8ba,0
2196477182,8cc85e4b3a9e9a66838f,6
2196533346,689e5e0a5177d1a4ba45,5
2196534261,f901277dde083fff29c8,9
2196628477,84105613b1bf61628841,6
2196721908,841eae66c6bfd1d2a494,4
2196740477,892282bdc4827b287b7b,6
2196741806,4c57509778f08440970f,4
2196874655,23184b383e0101fb5322,4
2196875845,18419fbe5b57fd2294b8,8
2196880032,64452e36f559c6a5a821,4
2196923689,275cfdbe532fffb596d7,7
2196931308,b7cae2ff006a582fad5b,1
2197189606,81469d37faca21d72ee0,1
2197210068,42d4b2d164e7a8344682,1
2197247371,ef2d29f30d8bd4e50265,7
2197263467,638e07cccd4f0cf71549,1
2197314031,fa9fc3f72dc348c294e3,8
2197350417,a258f0c914c78bfb0150,9
2197389327,d1fe57f1973c83668fda,7
2197510409,99b2520eae0600f3be17,0
2197527874,9c91ad1338a97dd8c56e,7
2197601363,92763f18f68a64bdcdf7,4
2197719663,ae135b8b1920432527fe,6
2197754030,2f94969ce96dfef23dbe,5
2197775058,90fad35581dd37ca0486,6
2197783856,1ad7dff55a6ce1c25c48,4
2197806429,6d64c8220858b3a31f1b,3
2198041181,4bc5a67bc4ddce733e40,6
2198060696,80531c731b720daaf5e9,1
2198082378,a8ce1bb2ee396eaa1249,4
2198147963,3b126d3c9185c2cacb1e,7
2198164734,4375ed4f61e48beebf5a,6
2198236275,3ca5449ea9d8d0a27d56,1
2198296969,711ce26a0fc542a1a8e0,8
2198300335,abd0414d65af447943b3,9
2198390800,11250a356ec9db2bbc6f,8
2198502993,d9ba7453d3b3f0405525,2
2198559459,2ddc9e0bd1fb8d1e042e,2
2198767756,700069a290dec53466ee,9
2198870329,01c3c1a1ec2fac411603,6
2198907073,3d9851731773ff89b02e,4
2199014643,dca4ef13981702678816,9
2199125192,7b1f6eb6ffe920a9f046,3
2199313850,955721382bd75b66d984,2
2199393268,07b46523140e73ad21b5,3
2199403257,fe661d3d77c21b11e348,7
2199418965,10d532127caa7c7fe2d3,4
2199552111,a44f85684b6ee0609bd7,6
2199589600,908ee44fb56f3167f8b0,2
2199753353,248be0643a91ab7c6ccd,6
2199912177,ca283a6a4d189bf4c03e,4
2200109639,7b8ebe3988d09b5f54ac,2
2200118426,bcce3c7fa58f37ea3769,0
2200129080,74a0c666a528000961e6,0
2200251352,aa7795e8b884685e0d87,6
2200283027,479b5cb02127dd52a9cd,5
2200301572,e8afec3f4212c2ca7d5e,6
2200367117,d10e238de20b9bb4f52f,8
2200413738,f05f5511c4c70aef331f,6
2200447396,7b4d7ece57cf7ab51fc7,9
2200539142,327f6f2c809814a6a8f5,0
2200744407,4d3c0aa1433283d83bd6,2
2200760287,49f77089d90177a507ce,3
2200762727,d00ef1b61cf648335fc4,6
2200824528,4563556283fa1962041e,0
2200862783,7d2a2c9f980755576d49,9
2201026851,19858c06f3061bd61914,1
2201121794,4332df5e4fa70edaeb92,7
2201161539,e2b838152b3f9d544ef1,8
2201194221,24a9777a2fabe8abadd9,8
2201238197,65894b4b1578efe228a7,6
2201250092,41edc3aa539e2fab371e,9
2201316187,95ed4b1585815ef310dc,4
2201427722,3572cdbbad55e233ee90,9
2201444344,517c3559fa8e85e6d021,3
2201457375,89c52ab5109ff83e58cc,8
2201615198,040fb138796543838811,2
2201707753,9e856a864fd67993fd6d,2
2201798602,821b575be15f850905e5,7
2201863947,68294e152a10ced9b5d1,2
2201868705,ea38beb5622f27f43012,1
2201893143,09e8eb1f33f4ae5fcc00,6
2201956014,527341ca2bcbf2b85815,8
2202060353,2776f139154d8246b8da,3
2202065895,340a978515e5f6422fd8,1
2202068111,500ffd800f51f658a049,3
2202203345,2b3365e1d906d7c2854a,9
2202204229,043df5cdd5453de7b8c7,2
2202305339,6755b766bf218a111b5e,1
2202404130,23e156690596c7135b91,7
2202578395,d905cd21af2c82a4bc27,0
2202612325,6435fd9f97791add9463,0
2202718964,4bc5a67bc4ddce733e40,6
2202754312,0228774b7af712b76646,9
2202763651,6056515d598984417392,1
2202805949,e8e75460759b5f1550fe,8
2202849142,e0f70761d2e987dba6a4,1
2202872181,2c6a1acddff19ce857bc,6
2202874696,5e36f7d71c26677b413d,9
2202928111,9b51173c90be9146cab7,9
2202970786,6c222096368689e8b5b7,3
2202974449,9e4928bc1ab79d9a4a0e,4
2202989652,b8c9e20c18fdf4ea129a,1
2203018295,ba17a4d141ca874b50e4,4
2203090053,08da5290c5781a921a2e,8
2203128905,cf1e55a722aaebe8a4f8,4
2203159010,7de39f2e451d5a9d15ca,1
2203264585,7d3f97afd1c843bf19a2,0
2203430737,01c651e1be9671e6354d,4
2203452564,5e36853b82ee956568c6,4
2203521792,93b1d83956149a12e70c,2
2203544654,172f4e8c019b6dc52bda,0
2203583853,cc15c4e763a60270a07d,8
2203593878,6d75f6024f659e87eb18,1
2203603229,d9eb380d26d273056a57,6
2203608675,f4f7716a4b65a18c0688,1
2203646211,edc6e72577d32167147e,7
2203671357,17ad2ff37bf2f270e572,0
2203710360,ee64b2e343f6634a7d16,8
2203773770,f8d6d9b94ceb44acdad4,4
2203910905,f51ddf955bb9ecff719a,4
2204018165,40cfc9d6ac5206c15744,1
2204024450,db56fff8f569fcaf2555,6
2204101284,c4f8bba5c297921d6a0a,6
2204102376,96241f1cfa219aead2bd,4
